id;financiador;convocatoria;anio;referencia;titulo;categoria;entidad;cif;ccaa;ccaa_via;provincia;localizacion;inicio;fin;importe_concedido_eur;presupuesto_total_eur;fondo;via;url;resumen
AEI:PCI2026-177600-1;AEI;Proyectos de Colaboración Internacional;2026;PCI2026-177600-1;RESHAPING FOOD SYSTEMS: VALUE CHANGE TRANSFORMATION THROUGH RECONNECTION;Ciencias sociales · Geografía;AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC);Q2818002D;Andalucía;fuente;SEVILLA;;;;286250,00;0,00;;resumen;https://www.aei.gob.es/ayudas-concedidas/buscador-ayudas-concedidas?code=PCI2026-177600-1;LA INDUSTRIALIZACION DE LOS SISTEMAS ALIMENTARIOS HA DESCONECTADO A LAS PERSONAS DE SUS ALIMENTOS, LIMITANDO EL RECONOCIMIENTO SOCIAL DE QUE LOS SERES HUMANOS FORMAN PARTE DEL MUNDO NATURAL. LOS VALORES SOCIALES DETERMINAN LA CONFIGURACION DE ESTOS SISTEMAS DESDE LA GRANJA HASTA LA MESA: LA DESCONEXION GENERALIZADA DE LAS DINAMICAS SOCIOECOLOGICAS QUE SUBYACEN A LA ALIMENTACION CONSTITUYE UNA BARRERA CLAVE PARA UN CAMBIO TRANSFORMADOR HACIA SISTEMAS SOSTENIBLES Y RESILIENTES. A PESAR DE LA GLOBALIZACION, CIERTOS PRODUCTOS Y SUS CADENAS DE VALOR CONFIGURAN LOS TERRITORIOS, YA SEA EXACERBANDO LA DESCONEXION U OFRECIENDO OPORTUNIDADES DE RECONEXION. RESHAPE TIENE COMO OBJETIVO CARACTERIZAR LAS CADENAS DE VALOR DE CINCO PRODUCTOS ALIMENTARIOS EN EUROPA DESDE PERSPECTIVAS ECONOMICA, SOCIOCULTURAL Y DE GOBERNANZA PARA CO-DISEÑAR Y PROBAR ESTRATEGIAS INNOVADORAS QUE SUPEREN ESTA DESCONEXION Y APOYEN CAMBIOS TRANSFORMADORES HACIA SISTEMAS ALIMENTARIOS SOSTENIBLES. ESTOS PRODUCTOS SERVIRAN COMO PUNTOS DE ENTRADA A SUS RESPECTIVOS SISTEMAS A TRAVES DE CINCO LIVING LABS EN EUROPA: FRUTOS ROJOS Y VERDURAS SILVESTRES EN ESPAÑA, QUESO GOUDA EN PAISES BAJOS, CARNE DE ANIMALES ALIMENTADOS A PASTO EN DINAMARCA Y PESCADO ARTESANAL EN TURQUIA. ESTOS CASOS ABARCAN UNA AMPLIA DIVERSIDAD: DESDE CADENAS LOCALIZADAS HASTA GLOBALIZADAS, EN DISTINTOS CONTEXTOS SOCIOECONOMICOS, POLITICOS Y ECOLOGICOS DE EUROPA OCCIDENTAL, MERIDIONAL, SEPTENTRIONAL Y ORIENTAL, CON ENFOQUES QUE VAN DESDE POLITICAS NACIONALES Y EUROPEAS HASTA INICIATIVAS LOCALES Y REGIONALES LIDERADAS POR PESCADORES, GANADEROS Y AGRICULTORES. RESHAPE EMPLEARA ENFOQUES SENSIBLES AL CONTEXTO, DE METODOS MIXTOS, INTERDISCIPLINARIOS Y TRANSDISCIPLINARIOS PARA ABORDAR EL SISTEMA ALIMENTARIO EN SU CONJUNTO, DESDE LA PRODUCCION HASTA EL CONSUMO, INCLUYENDO PROCESAMIENTO, DISTRIBUCION, COMERCIALIZACION Y PREPARACION, CON EL FIN DE DISEÑAR Y PROBAR ESTRATEGIAS QUE RECONECTEN LOS SISTEMAS ALIMENTARIOS CON LA SOCIEDAD. PARA ASEGURAR UN IMPACTO DURADERO, EL WP2 GARANTIZARA UN PROCESO PARTICIPATIVO TRANSVERSAL, INVOLUCRANDO A AGRICULTORES, PROCESADORES, CHEFS, FORMACION PROFESIONAL, TRANSPORTE, DISTRIBUCION COMERCIAL Y NO COMERCIAL, CONSUMIDORES, RESPONSABLES POLITICOS, MEDIOS Y ACADEMIA. EL WP3 CARACTERIZARA LAS CINCO CADENAS DE VALOR COMBINANDO ETNOGRAFIA MULTISITUADA, EVALUACION DEL CICLO DE VIDA Y ANALISIS INPUT-OUTPUT AMBIENTAL AMPLIADO. EL WP4 EXAMINARA LAS DIMENSIONES SOCIOCULTURALES MEDIANTE SINTESIS DE CONOCIMIENTOS, ENTREVISTAS Y ENCUESTAS, IDENTIFICANDO ELEMENTOS QUE FOMENTEN LA RECONEXION BASADOS EN DIVERSOS VALORES ALIMENTARIOS. EL WP5 ANALIZARA ENFOQUES DE GOBERNANZA, COMPARANDO ESTRATEGIAS DE ARRIBA ABAJO, DE ABAJO ARRIBA Y MIXTAS PARA EVALUAR SU CONTRIBUCION AL CAMBIO TRANSFORMADOR. FINALMENTE, EL WP6 PONDRA A PRUEBA ESTRATEGIAS INNOVADORAS, PARTICIPATIVAS Y TRANSDISCIPLINARIAS, INCLUYENDO CO-CREACION DE ESCENARIOS, CIENCIA CIUDADANA Y ARTES, PARA FOMENTAR CAMBIOS DE COMPORTAMIENTO. AL CONCLUIR, RESHAPE PROPORCIONARA CONOCIMIENTOS PRACTICOS PARA LA TOMA DE DECISIONES A LO LARGO DE LAS CADENAS ALIMENTARIAS, DESDE LA GRANJA HASTA LA MESA, RECONECTANDO A LAS PERSONAS CON SUS ALIMENTOS.
AEI:PCI2026-177731-1;AEI;Proyectos de Colaboración Internacional;2026;PCI2026-177731-1;RESHAPING FOOD SYSTEMS: VALUE CHANGE TRANSFORMATION THROUGH RECONNECTION;Ciencias sociales · Sociología y antropología social;UNIVERSIDAD DE CORDOBA;Q1418001B;Andalucía;fuente;CORDOBA;;;;75000,00;0,00;;resumen;https://www.aei.gob.es/ayudas-concedidas/buscador-ayudas-concedidas?code=PCI2026-177731-1;LA INDUSTRIALIZACION DE LOS SISTEMAS ALIMENTARIOS HA DESCONECTADO A LAS PERSONAS DE SUS ALIMENTOS, LIMITANDO EL RECONOCIMIENTO SOCIAL DE QUE LOS SERES HUMANOS FORMAN PARTE DEL MUNDO NATURAL. LOS VALORES SOCIALES DETERMINAN LA CONFIGURACION DE ESTOS SISTEMAS DESDE LA GRANJA HASTA LA MESA: LA DESCONEXION GENERALIZADA DE LAS DINAMICAS SOCIOECOLOGICAS QUE SUBYACEN A LA ALIMENTACION CONSTITUYE UNA BARRERA CLAVE PARA UN CAMBIO TRANSFORMADOR HACIA SISTEMAS SOSTENIBLES Y RESILIENTES. A PESAR DE LA GLOBALIZACION, CIERTOS PRODUCTOS Y SUS CADENAS DE VALOR CONFIGURAN LOS TERRITORIOS, YA SEA EXACERBANDO LA DESCONEXION U OFRECIENDO OPORTUNIDADES DE RECONEXION. RESHAPE TIENE COMO OBJETIVO CARACTERIZAR LAS CADENAS DE VALOR DE CINCO PRODUCTOS ALIMENTARIOS EN EUROPA DESDE PERSPECTIVAS ECONOMICA, SOCIOCULTURAL Y DE GOBERNANZA PARA CO-DISEÑAR Y PROBAR ESTRATEGIAS INNOVADORAS QUE SUPEREN ESTA DESCONEXION Y APOYEN CAMBIOS TRANSFORMADORES HACIA SISTEMAS ALIMENTARIOS SOSTENIBLES. ESTOS PRODUCTOS SERVIRAN COMO PUNTOS DE ENTRADA A SUS RESPECTIVOS SISTEMAS A TRAVES DE CINCO LIVING LABS EN EUROPA: FRUTOS ROJOS Y VERDURAS SILVESTRES EN ESPAÑA, QUESO GOUDA EN PAISES BAJOS, CARNE DE ANIMALES ALIMENTADOS A PASTO EN DINAMARCA Y PESCADO ARTESANAL EN TURQUIA. ESTOS CASOS ABARCAN UNA AMPLIA DIVERSIDAD: DESDE CADENAS LOCALIZADAS HASTA GLOBALIZADAS, EN DISTINTOS CONTEXTOS SOCIOECONOMICOS, POLITICOS Y ECOLOGICOS DE EUROPA OCCIDENTAL, MERIDIONAL, SEPTENTRIONAL Y ORIENTAL, CON ENFOQUES QUE VAN DESDE POLITICAS NACIONALES Y EUROPEAS HASTA INICIATIVAS LOCALES Y REGIONALES LIDERADAS POR PESCADORES, GANADEROS Y AGRICULTORES. RESHAPE EMPLEARA ENFOQUES SENSIBLES AL CONTEXTO, DE METODOS MIXTOS, INTERDISCIPLINARIOS Y TRANSDISCIPLINARIOS PARA ABORDAR EL SISTEMA ALIMENTARIO EN SU CONJUNTO, DESDE LA PRODUCCION HASTA EL CONSUMO, INCLUYENDO PROCESAMIENTO, DISTRIBUCION, COMERCIALIZACION Y PREPARACION, CON EL FIN DE DISEÑAR Y PROBAR ESTRATEGIAS QUE RECONECTEN LOS SISTEMAS ALIMENTARIOS CON LA SOCIEDAD. PARA ASEGURAR UN IMPACTO DURADERO, EL WP2 GARANTIZARA UN PROCESO PARTICIPATIVO TRANSVERSAL, INVOLUCRANDO A AGRICULTORES, PROCESADORES, CHEFS, FORMACION PROFESIONAL, TRANSPORTE, DISTRIBUCION COMERCIAL Y NO COMERCIAL, CONSUMIDORES, RESPONSABLES POLITICOS, MEDIOS Y ACADEMIA. EL WP3 CARACTERIZARA LAS CINCO CADENAS DE VALOR COMBINANDO ETNOGRAFIA MULTISITUADA, EVALUACION DEL CICLO DE VIDA Y ANALISIS INPUT-OUTPUT AMBIENTAL AMPLIADO. EL WP4 EXAMINARA LAS DIMENSIONES SOCIOCULTURALES MEDIANTE SINTESIS DE CONOCIMIENTOS, ENTREVISTAS Y ENCUESTAS, IDENTIFICANDO ELEMENTOS QUE FOMENTEN LA RECONEXION BASADOS EN DIVERSOS VALORES ALIMENTARIOS. EL WP5 ANALIZARA ENFOQUES DE GOBERNANZA, COMPARANDO ESTRATEGIAS DE ARRIBA ABAJO, DE ABAJO ARRIBA Y MIXTAS PARA EVALUAR SU CONTRIBUCION AL CAMBIO TRANSFORMADOR. FINALMENTE, EL WP6 PONDRA A PRUEBA ESTRATEGIAS INNOVADORAS, PARTICIPATIVAS Y TRANSDISCIPLINARIAS, INCLUYENDO CO-CREACION DE ESCENARIOS, CIENCIA CIUDADANA Y ARTES, PARA FOMENTAR CAMBIOS DE COMPORTAMIENTO. AL CONCLUIR, RESHAPE PROPORCIONARA CONOCIMIENTOS PRACTICOS PARA LA TOMA DE DECISIONES A LO LARGO DE LAS CADENAS ALIMENTARIAS, DESDE LA GRANJA HASTA LA MESA, RECONECTANDO A LAS PERSONAS CON SUS ALIMENTOS.
FB:97873500;FB;Convocatorias FEDER;2026;97873500;ACTIVA VERDE. Planificación, buenas prácticas e impulso de la bioeconomía agraria para el fortalecimiento de la infraestructura verde de Galicia y la adaptación al cambio climático.;Ecosistemas terrestres;Universidade de Santiago de Compostela;;Galicia;localizacion;;Galicia;2026-02-18;2028-09-30;914506,32;1524177,20;Fondo Europeo de Desarrollo Regional;resumen;https://fundacion-biodiversidad.es/proyecto_feder/activa-verde-planificacion-buenas-practicas-e-impulso-de-la-bioeconomia-agraria-para-el-fortalecimiento-de-la-infraestructura-verde-de-galicia-y-la-adaptacion-al-cambio-climatico/;"El proyecto fortalece la Estrategia Gallega de Infraestructura Verde y de la Conectividad y Restauración Ecológicas (EGIVCRE), mejorando la planificación y gestión de los usos agrarios desde un enfoque productivo y de servicios ecosistémicos, a través de participación pública y ciencia ciudadana. Para ello, identifica zonas prioritarias para implantar 5 sistemas agrarios multifuncionales demostrativos con un enfoque de silvicultura regenerativa y aprovechamiento silvopastoril, promueve actividades productivas e impulsa canales cortos de comercialización. Además, desarrolla 3 territorios piloto: un olivar autóctono (5–6 ha, 1.000 plantas), apicultura regenerativa (200 colmenas) y un espacio agrario de experimentación para huerta ecológica en terrenos incendiados. Con todo ello, se pretende conseguir la mejora de 10.000 km2 de infraestructura verde y el escalado del proyecto a toda la superficie verde de Galicia, mediante acciones de divulgación.
Objetivos: Planificar, impulsar e implantar actividades agrícolas, ganaderas y forestales, con enfoque agroecológico e innovador, en los ámbitos delimitados por la Estrategia Gallega de Infraestructura Verde.
Contribuir a la conservación, mejora y valorización de la infraestructura verde mediante la creación de paisajes agrarios multifuncionales.
Potenciar los servicios ecosistémicos, la mejora de la biodiversidad, la adaptación al cambio climático y la reducción del riesgo de incendio.
Recuperación y valorización de sistemas agrarios abandonados, degradados o en riesgo de degradación, especialmente sistemas agrarios de alto valor natural.
Favorecer la generación de empleo vinculado a la actividad agraria y la fijación de población en el medio rural."
FB:97875339;FB;Programa Pleamar;2026;97875339;Inland Wave. Formación y sensibilización en cultura oceánica para la sostenibilidad marina en territorios del interior peninsular.;Ecosistemas marinos;Universidad de Alcalá;;Madrid;cruce;;Andalucía, Canarias, Castilla-La Mancha, Comunidad de Madrid;2026;2028;0,00;0,00;Fondo Europeo Marítimo, de Pesca y de Acuicultura;resumen;https://fundacion-biodiversidad.es/programa_pleamar/inland-wave-formacion-y-sensibilizacion-en-cultura-oceanica-para-la-sostenibilidad-marina-en-territorios-del-interior-peninsular/;"Este proyecto promueve la sensibilización y el desarrollo de la ciencia ciudadana, en materia de sostenibilidad pesquera, el cuidado y la preservación del medio marino y su biodiversidad, al involucrar activamente al alumnado de diferentes niveles educativos en actividades de formación, transferencia de conocimiento y aplicación práctica en la comunidad. A través de diferentes acciones los estudiantes se convierten en agentes activos de cambio social y ambiental, se fortalece el vínculo entre las zonas de interior y las costeras y se mejora la imagen que la sociedad tiene de las actividades pesqueras, además de fortalecer el compromiso ciudadano hacia los Objetivos de Desarrollo Sostenible, partiendo como referencia del ODS 14.
Para ello, se desarrollará un programa de Aprendizaje-Servicio (ApS) en educación superior para formar a estudiantes de la Universidad de Alcalá en el conocimiento del medio marino, la cultura pesquera y oceánica. En la fase de aprendizaje, los estudiantes universitarios recibirán formación especializada sobre biodiversidad marina, pesca sostenible, economía azul y género. Como actividad final de esta fase, los estudiantes contribuirán al diseño de un juego de mesa como recurso formativo y lúdico para los centros educativos participantes en el proyecto.
Esta iniciativa representa una propuesta innovadora, al traducir los contenidos trabajados en la fase de aprendizaje como recurso didáctico creativo, accesible y motivador, promoviendo el aprendizaje significativo y la sensibilización en torno al ODS 14 desde una perspectiva activa y experiencial.
En la fase de servicio los estudiantes llevarán a cabo diferentes iniciativas, de acuerdo con el programa de actividades en distintos centros educativos de Madrid y Guadalajara. Este programa incluirá actividades sobre aspectos diversos como biodiversidad marina, la vida en un barco pesquero, la caracterización de residuos,  el análisis de la calidad del agua (en la Demarcación Hidrográfica del Tajo) o cómo afectan los microplásticos a los microorganismos. También se abordará la economía azul, el papel de la mujer en el sector pesquero, la implementación de un juego de mesa divulgativo o el diseño de una campaña de concienciación sobre el cuidado de los océanos. Además, se impulsará como iniciativa complementaria una colaboración con un centro costero que incluirá el envió de residuos y biodiversidad recogida en, al menos, una limpieza de playas y/o mar.
Proyecto complementario de INTEMARES.
Actúan como entidades colaboradoras: Junta de Comunidades de Castilla-La Mancha, Diputación de Guadalajara, Cofradía de Pescadores de Motril, CEIP La Zafra (Vecindario, Gran Canaria), Seaqual Foundation, Cholita Corme y Futuralga.
Objetivos: El objetivo general de este proyecto es conectar al alumnado del interior peninsular con la cultura pesquera, fomentando su conocimiento, sensibilización y compromiso con el ODS 14 (conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos).
Esto se logrará mediante los siguientes objetivos específicos (OE):
OE1. Formar educadores marinos que contribuyan a la sensibilización y divulgación ciudadana sobre sostenibilidad y conservación del medio marino, colaborando con centros educativos del interior peninsular.
OE2. Elaborar contenido y material didáctico que aborde el conocimiento del medio marino, la necesidad de preservar y recuperar la biodiversidad marina y la promoción de prácticas pesqueras sostenibles.
OE3. Promover la integración del currículum azul dentro de las programaciones didácticas en zonas de interior, concretamente en las provincias de Madrid y Guadalajara."
FB:97875430;FB;Programa Pleamar;2026;97875430;RIMED. Monitorización de Basuras en Desembocaduras de Ríos en el Mediterráneo.;Ecosistemas marinos;Asociación Paisaje Limpio;;;sin-ccaa;;Cataluña, Comunidad Valenciana;2026;2028;0,00;0,00;Fondo Europeo Marítimo, de Pesca y de Acuicultura;resumen;https://fundacion-biodiversidad.es/programa_pleamar/rimed-monitorizacion-de-basuras-en-desembocaduras-de-rios-en-el-mediterraneo/;"A lo largo de los dos años de la duración del proyecto se va a llevar a cabo la toma de datos de basuras en ribera y cauce de las desembocaduras de los ríos Llobregat, Ebro, Júcar y Segura, mediante monitorizaciones quincenales. Para ello se creará una metodología específica de cara a la caracterización de los residuos encontrados. Toda la información obtenida quedará registrada en una base de datos integrada, que se creará basándose en criterios comunes entre la aplicación eLitter y el protocolo RIMMEL, que permita la estandarización y futura replicabilidad de la monitorización de basuras en ríos, incorporando criterios de ciencia ciudadana e innovación tecnológica.
Paralelamente el proyecto incluye la organización de cuatro focus group en los municipios donde se va a llevar el trabajo de campo con pescadores locales, asociaciones de mujeres pescadoras y otras asociaciones de ámbito local, en colaboración con la Federación Nacional de Cofradías de Pescadores, para poner en común el problema de las basuras que aportan dichos ríos al medio marino.
El proyecto RIMED pretende también implicar a centros educativos, asociaciones locales y otros actores del entorno en acciones de sensibilización y voluntariado ambiental. Así, para todos los colectivos citados se organizarán batidas de limpieza en el entorno de las desembocaduras de los ríos estudiados. Estas acciones de limpieza llevan inherentes como resultado la sensibilización de los asistentes hacia el cuidado de su entorno, ya que observarán sobre el terreno la realidad de los residuos abandonados. La sensibilización se reforzará con la puesta en común de los residuos encontrados y sobre el efecto de dichos residuos abandonados en el medio marino. Los asistentes además realizarán una labor de ciencia ciudadana, ya que harán uso de las aplicaciones eLitter o Marnoba (según el tipo de escenario donde se lleve a cabo la batida de limpieza), que recogerán los datos obtenidos.
En definitiva, el proyecto contribuye a la reducción de la entrada de basuras marinas en el mar Mediterráneo mediante la monitorización científica y sistemática de residuos en cauce y ribera en desembocaduras de ríos, en línea con los objetivos de la Estrategia Marina de la UE, fomentando el conocimiento, la prevención en origen y la implicación del sector pesquero y otros actores clave de la Red Natura 2000.
Proyecto complementario de INTEMARES.
Actúa como entidad colaboradora: Federación Nacional de Cofradías de Pescadores (FNCP).
Objetivos: El objetivo general del proyecto es obtener información de las basuras que los ríos de la demarcación levantina-balear aportan al medio marino para contribuir a una mejor conservación de los recursos biológicos, hídricos y marinos y a la protección de las zonas marítimas de la Red Natura 2000. Este objetivo se encuentra alineado con el descriptor 10 de la Directiva Marco sobre la Estrategia Marina (Directiva 2008/56/CE), que establece que, para alcanzar el buen estado ambiental (Good Environmental Status, GES), los Estados miembros deben asegurar que las basuras marinas —tanto flotantes como sumergidas y presentes en playas— no tengan efectos nocivos sobre los ecosistemas marinos y costeros (Unión Europea, 2008).
Asimismo, RIMED contribuye a los objetivos de la Misión de la UE “Restaurar nuestros océanos y aguas de aquí a 2030”, especialmente en su eje de actuación centrado en la prevención y eliminación de la contaminación, que promueve actuaciones desde los ríos como principales vectores de entrada de basuras al mar (Comisión Europea, 2021).
Por otro lado, se alinea con las recomendaciones recogidas en el Plan de Acción para las Basuras Marinas, desarrollado por el grupo técnico de la Directiva Marina (MSFD Technical Subgroup on Marine Litter), que promueve la implementación de programas de seguimiento sistemático y la adopción de medidas en origen para evitar la entrada de residuos al medio marino (Marine Strategy Framework Directive Technical Subgroup on Marine Litter, 2013).
En definitiva, el proyecto contribuye a la reducción de la entrada de basuras marinas en el mar Mediterráneo mediante la monitorización científica y sistemática de residuos en cauce y ribera en desembocaduras de ríos, en línea con los objetivos de la Estrategia Marina de la UE, fomentando el conocimiento, la prevención en origen y la implicación del sector pesquero y otros actores clave.
Objetivos específicos:
OE1. Realizar una monitorización sistemática y estandarizada de basuras en cauce y ribera en las desembocaduras de los ríos Júcar y Besòs.
OE2. Desarrollar una base de datos integrada, basada en criterios comunes entre la aplicación eLitter y el protocolo RIMMEL, que permita la estandarización y futura replicabilidad de la monitorización de basuras en ríos.
OE3. Obtener una información valiosa sobre las basuras en desembocaduras de ríos y ponerla al final del proyecto a disposición de las autoridades competentes.
OE4. Recopilar y analizar el conocimiento empírico del sector pesquero sobre la presencia de basuras en las desembocaduras de los ríos y su impacto en las actividades pesqueras, mediante la organización de focus group con pescadores locales.
OE5. Fomentar la participación ciudadana en la limpieza y conservación de las zonas cercanas a las desembocaduras de los ríos monitorizados, implicando a centros educativos, asociaciones locales y otros actores del entorno.
OE6. Diseñar e implementar un plan de comunicación integral del proyecto."
FB:97875437;FB;Programa Pleamar;2026;97875437;RoGEO. Herramientas GEOespaciales para la monitorización de los arribazones del alga invasora Rugulopteryx okamurae en el litoral andaluz: mitigación de su impacto en la pesca y en el calentamiento global.;Ecosistemas marinos;Instituto de Ciencias Marinas de Andalucía (ICMAN-CSIC);;Andalucía;localizacion;;Andalucía;2026;2028;0,00;0,00;Fondo Europeo Marítimo, de Pesca y de Acuicultura;resumen;https://fundacion-biodiversidad.es/programa_pleamar/rogeo-herramientas-geoespaciales-para-la-monitorizacion-de-los-arribazones-del-alga-invasora-rugulopteryx-okamurae-en-el-litoral-andaluz-mitigacion-de-su-impacto-en-la-pesca-y-en-el-calentamiento-gl/;"RoGEO utiliza teledetección y la colaboración entre ciencia, administraciones y ciudadanía para desarrollar herramientas que apoyan las estrategias nacionales y autonómicas de seguimiento y gestión del alga invasora Rugulopteryx okamurae, contribuyendo a mitigar sus impactos ambientales y socioeconómicos.
Paquetes de trabajo
PT1 – Gestión y participación activa
Desarrollo y capacitación en una app móvil para registrar arribazones.
Selección de regiones piloto y entrenamiento de algoritmos satelitales.
PT2/3 – Detección de arribazones varados y flotando
Identificación y cuantificación de arribazones en playas y en la columna de agua.
Integración en un visor web.
Creación de índices espectrales específicos para Rugulopteryx okamurae.
Generación de mapas que permitan el análisis de patrones espaciales y temporales.
PT4 – Emisiones de gases de efecto invernadero
Medición de CO2 y CH4 derivado de la descomposición del alga varada.
Recomendaciones para limpieza y mitigación de impactos.
PT5 – Divulgación y ciencia ciudadana
Difusión de herramientas y resultados a pescadores, gestores y ciudadanía.
Promoción del registro colaborativo de datos.
Visibilidad académica y social mediante publicaciones, congresos y talleres participativos.
Proyecto complementario de INTEMARES.
Actúan como entidades colaboradoras: Instituto de Investigación y Formación Agraria y Pesquera (IFAPA), Instituto Universitario de Biotecnología y Desarrollo Azul (IBYDA), Demarcación de Costas de Andalucía Atlántico, Federación Andaluza de Cofradías de Pescadores (FACOPE), Asociación Nacional de Mujeres de la Pesca (ANMUPESCA) y Asociación Andaluza de Mujeres del Sector Pesquero (ANDMUPES).
Objetivos: El objetivo de RoGEO es fortalecer la capacidad del sector pesquero, el sector turístico y las administraciones públicas para afrontar la llegada masiva de arribazones del alga invasora Rugulopteryx okamurae en las costas andaluzas, mediante el desarrollo de herramientas basadas en teledetección, ciencia abierta y ciencia ciudadana.
El proyecto implementa un sistema de monitorización regional apoyado en imágenes del satélite Sentinel-2, que permite la identificación y visualización en tiempo casi real de acumulaciones del alga asiática invasora, tanto flotando en la columna de agua como varadas en playa, a lo largo de las costas atlántica y mediterránea de Andalucía.
Objetivos específicos:
OE1. Desarrollar herramientas (móviles o basadas en teledetección) para el registro, visualización y monitorización de los arribazones varados en las playas andaluzas y de los arribazones flotando en el litoral andaluz.
OE2. Analizar la dinámica espacio-temporal de los arribazones.
OE3. Cuantificar las emisiones de gases de efecto invernadero (GEI) generadas por los arribazones algales varados y proponer estrategias de gestión y limpieza que contribuyan a la reducción de dichas emisiones, mitigando el calentamiento global.
OE4. Fomentar la participación y capacitación de las partes interesadas en el uso de las herramientas desarrolladas, promoviendo la colaboración, la divulgación científica y la concienciación social para mejorar la gestión y mitigación del impacto de los arribazones del alga invasora Rugulopteryx okamurae."
